Section_ID,Date,Distance_m,Reduced_Level_m
RMG12,2013-02-04,7250.0,11.92
RMG12,2013-02-04,7270.0,11.94
RMG12,2013-02-04,7318.0,12.72
RMG12,2013-02-04,7318.0,13.03
RMG12,2013-02-04,7350.0,12.72
RMG12,2013-02-04,7400.0,12.7
RMG12,2013-02-04,7437.0,12.7
RMG12,2013-02-04,7440.0,14.14
RMG12,2013-02-04,7443.0,14.15
RMG12,2013-02-04,7446.0,13.48
RMG12,2013-02-04,7470.0,14.52
RMG12,2013-02-04,7500.0,14.58
RMG12,2013-02-04,7544.0,14.36
RMG12,2013-02-04,7544.0,14.26
RMG12,2013-02-04,7550.0,14.3
RMG12,2013-02-04,7600.0,14.32
RMG12,2013-02-04,7650.0,14.08
RMG12,2013-02-04,7700.0,14.04
RMG12,2013-02-04,7744.0,14.1
RMG12,2013-02-04,7744.0,14.26
RMG12,2014-04-19,0.0,14.04
RMG12,2014-04-19,0.0,13.93
RMG12,2014-04-19,10.0,14.64
RMG12,2014-04-19,18.0,17.48
RMG12,2014-04-19,22.0,17.48
RMG12,2014-04-19,31.0,14.5
RMG12,2014-04-19,41.0,13.43
RMG12,2014-04-19,41.0,13.25
RMG12,2014-04-19,50.0,13.43
RMG12,2014-04-19,100.0,13.44
RMG12,2014-04-19,150.0,13.56
RMG12,2014-04-19,200.0,13.55
RMG12,2014-04-19,250.0,13.56
RMG12,2014-04-19,300.0,13.52
RMG12,2014-04-19,350.0,13.56
RMG12,2014-04-19,400.0,13.64
RMG12,2014-04-19,450.0,13.7
RMG12,2014-04-19,500.0,13.92
RMG12,2014-04-19,550.0,13.9
RMG12,2014-04-19,600.0,13.65
RMG12,2014-04-19,650.0,13.12
RMG12,2014-04-19,700.0,12.84
RMG12,2014-04-19,750.0,12.7
RMG12,2014-04-19,800.0,12.64
RMG12,2014-04-19,842.0,12.64
RMG12,2014-04-19,850.0,11.8
RMG12,2014-04-19,900.0,10.28
RMG12,2014-04-19,950.0,9.0
RMG12,2014-04-19,1000.0,7.83
RMG12,2014-04-19,1030.0,6.52
RMG12,2014-04-19,1036.0,6.02
RMG12,2014-04-19,1042.0,5.87
RMG12,2014-04-19,1048.0,5.72
RMG12,2014-04-19,1054.0,5.82
RMG12,2014-04-19,1060.0,6.07
RMG12,2014-04-19,1066.0,6.52
RMG12,2014-04-19,1100.0,7.58
RMG12,2014-04-19,1150.0,9.2
RMG12,2014-04-19,1200.0,10.18
RMG12,2014-04-19,1250.0,10.9
RMG12,2014-04-19,1300.0,11.58
RMG12,2014-04-19,1350.0,12.25
RMG12,2014-04-19,1400.0,12.54
RMG12,2014-04-19,1450.0,12.98
RMG12,2014-04-19,1500.0,13.3
RMG12,2014-04-19,1550.0,13.54
RMG12,2014-04-19,1600.0,13.56
RMG12,2014-04-19,1650.0,13.52
RMG12,2014-04-19,1700.0,13.5
RMG12,2014-04-19,1750.0,13.46
RMG12,2014-04-19,1800.0,13.38
RMG12,2014-04-19,1850.0,13.24
RMG12,2014-04-19,1900.0,13.2
RMG12,2014-04-19,1950.0,13.16
RMG12,2014-04-19,2000.0,13.1
RMG12,2014-04-19,2050.0,12.86
RMG12,2014-04-19,2100.0,12.7
RMG12,2014-04-19,2150.0,12.72
RMG12,2014-04-19,2200.0,12.7
RMG12,2014-04-19,2250.0,12.68
RMG12,2014-04-19,2300.0,12.6
RMG12,2014-04-19,2350.0,12.56
RMG12,2014-04-19,2400.0,12.58
RMG12,2014-04-19,2450.0,12.56
RMG12,2014-04-19,2500.0,12.54
RMG12,2014-04-19,2550.0,12.52
RMG12,2014-04-19,2600.0,12.5
RMG12,2014-04-19,2650.0,12.53
RMG12,2014-04-19,2700.0,12.54
RMG12,2014-04-19,2750.0,12.52
RMG12,2014-04-19,2800.0,12.5
RMG12,2014-04-19,2850.0,12.52
RMG12,2014-04-19,2900.0,12.48
RMG12,2014-04-19,2950.0,12.42
RMG12,2014-04-19,3000.0,12.0
RMG12,2014-04-19,3050.0,10.98
RMG12,2014-04-19,3100.0,9.72
RMG12,2014-04-19,3150.0,8.68
RMG12,2014-04-19,3200.0,7.62
RMG12,2014-04-19,3240.0,5.62
RMG12,2014-04-19,3255.0,4.92
RMG12,2014-04-19,3270.0,4.72
RMG12,2014-04-19,3285.0,4.42
RMG12,2014-04-19,3300.0,4.22
RMG12,2014-04-19,3315.0,4.02
RMG12,2014-04-19,3330.0,3.77
RMG12,2014-04-19,3345.0,3.47
RMG12,2014-04-19,3360.0,3.22
RMG12,2014-04-19,3375.0,3.42
RMG12,2014-04-19,3390.0,3.72
RMG12,2014-04-19,3405.0,4.12
RMG12,2014-04-19,3420.0,4.52
RMG12,2014-04-19,3435.0,4.77
RMG12,2014-04-19,3450.0,4.92
RMG12,2014-04-19,3465.0,5.02
RMG12,2014-04-19,3480.0,5.62
RMG12,2014-04-19,3500.0,6.04
RMG12,2014-04-19,3550.0,6.52
RMG12,2014-04-19,3600.0,6.83
RMG12,2014-04-19,3650.0,6.64
RMG12,2014-04-19,3700.0,6.53
RMG12,2014-04-19,3750.0,5.98
RMG12,2014-04-19,3800.0,5.54
RMG12,2014-04-19,3824.0,4.96
RMG12,2014-04-19,3849.0,3.96
RMG12,2014-04-19,3874.0,3.16
RMG12,2014-04-19,3899.0,3.06
RMG12,2014-04-19,3924.0,2.96
RMG12,2014-04-19,3949.0,1.66
RMG12,2014-04-19,3974.0,1.76
RMG12,2014-04-19,3999.0,1.81
RMG12,2014-04-19,4024.0,2.01
RMG12,2014-04-19,4049.0,2.06
RMG12,2014-04-19,4074.0,1.26
RMG12,2014-04-19,4099.0,1.66
RMG12,2014-04-19,4124.0,1.76
RMG12,2014-04-19,4149.0,2.96
RMG12,2014-04-19,4174.0,3.16
RMG12,2014-04-19,4199.0,3.11
RMG12,2014-04-19,4224.0,3.06
RMG12,2014-04-19,4249.0,2.76
RMG12,2014-04-19,4274.0,2.66
RMG12,2014-04-19,4299.0,2.76
RMG12,2014-04-19,4324.0,2.76
RMG12,2014-04-19,4349.0,2.76
RMG12,2014-04-19,4374.0,1.66
RMG12,2014-04-19,4399.0,-1.04
RMG12,2014-04-19,4424.0,-4.24
RMG12,2014-04-19,4449.0,-2.14
RMG12,2014-04-19,4474.0,0.96
RMG12,2014-04-19,4499.0,3.16
RMG12,2014-04-19,4514.0,4.96
RMG12,2014-04-19,4522.0,5.38
RMG12,2014-04-19,4527.0,5.94
RMG12,2014-04-19,4533.0,6.52
RMG12,2014-04-19,4550.0,6.84
RMG12,2014-04-19,4600.0,7.14
RMG12,2014-04-19,4650.0,7.2
RMG12,2014-04-19,4700.0,7.36
RMG12,2014-04-19,4750.0,7.52
RMG12,2014-04-19,4800.0,7.64
RMG12,2014-04-19,4850.0,7.72
RMG12,2014-04-19,4900.0,7.98
RMG12,2014-04-19,4950.0,8.24
RMG12,2014-04-19,5000.0,8.4
RMG12,2014-04-19,5050.0,8.68
RMG12,2014-04-19,5100.0,8.82
RMG12,2014-04-19,5150.0,9.1
RMG12,2014-04-19,5200.0,9.44
RMG12,2014-04-19,5250.0,9.38
RMG12,2014-04-19,5300.0,9.36
RMG12,2014-04-19,5350.0,9.34
RMG12,2014-04-19,5400.0,9.32
RMG12,2014-04-19,5450.0,9.3
RMG12,2014-04-19,5500.0,9.22
RMG12,2014-04-19,5550.0,8.84
RMG12,2014-04-19,5600.0,8.36
RMG12,2014-04-19,5650.0,8.08
RMG12,2014-04-19,5700.0,7.82
RMG12,2014-04-19,5750.0,7.78
RMG12,2014-04-19,5800.0,7.59
RMG12,2014-04-19,5850.0,7.5
RMG12,2014-04-19,5900.0,7.48
RMG12,2014-04-19,5950.0,7.26
RMG12,2014-04-19,6000.0,7.2
RMG12,2014-04-19,6050.0,6.93
RMG12,2014-04-19,6100.0,6.72
RMG12,2014-04-19,6132.0,5.68
RMG12,2014-04-19,6140.0,5.18
RMG12,2014-04-19,6148.0,4.78
RMG12,2014-04-19,6156.0,4.53
RMG12,2014-04-19,6164.0,4.38
RMG12,2014-04-19,6172.0,4.58
RMG12,2014-04-19,6180.0,4.83
RMG12,2014-04-19,6188.0,5.08
RMG12,2014-04-19,6196.0,5.28
RMG12,2014-04-19,6204.0,5.68
RMG12,2014-04-19,6220.0,6.92
RMG12,2014-04-19,6250.0,7.74
RMG12,2014-04-19,6300.0,8.32
RMG12,2014-04-19,6340.0,9.34
RMG12,2014-04-19,6370.0,10.62
RMG12,2014-04-19,6395.0,13.18
RMG12,2014-04-19,6420.0,13.2
RMG12,2014-04-19,6450.0,13.24
RMG12,2014-04-19,6500.0,13.25
RMG12,2014-04-19,6550.0,13.22
RMG12,2014-04-19,6600.0,13.24
RMG12,2014-04-19,6650.0,13.22
RMG12,2014-04-19,6700.0,13.04
RMG12,2014-04-19,6750.0,13.0
RMG12,2014-04-19,6800.0,12.96
RMG12,2014-04-19,6850.0,12.95
RMG12,2014-04-19,6900.0,12.93
RMG12,2014-04-19,6950.0,12.9
RMG12,2014-04-19,7000.0,12.05
RMG12,2014-04-19,7050.0,11.96
RMG12,2014-04-19,7100.0,11.78
RMG12,2014-04-19,7150.0,11.76
RMG12,2014-04-19,7200.0,11.85
RMG12,2014-04-19,7250.0,11.9
RMG12,2014-04-19,7270.0,11.92
RMG12,2014-04-19,7318.0,13.03
RMG12,2014-04-19,7318.0,12.73
RMG12,2014-04-19,7350.0,12.72
RMG12,2014-04-19,7380.0,12.7
RMG12,2014-04-19,7410.0,12.71
RMG12,2014-04-19,7437.0,12.74
RMG12,2014-04-19,7440.0,14.12
RMG12,2014-04-19,7443.0,14.12
RMG12,2014-04-19,7446.0,13.5
RMG12,2014-04-19,7470.0,14.5
RMG12,2014-04-19,7500.0,14.56
RMG12,2014-04-19,7544.0,14.36
RMG12,2014-04-19,7544.0,14.25
RMG12,2014-04-19,7550.0,14.32
RMG12,2014-04-19,7580.0,14.3
RMG12,2014-04-19,7610.0,14.2
RMG12,2014-04-19,7640.0,14.12
RMG12,2014-04-19,7670.0,14.08
RMG12,2014-04-19,7700.0,14.05
RMG12,2014-04-19,7744.0,14.1
RMG12,2014-04-19,7744.0,14.26
RMG12,2017-04-28,0.0,14.04
RMG12,2017-04-28,0.0,13.93
RMG12,2017-04-28,10.0,14.54
RMG12,2017-04-28,18.0,17.46
RMG12,2017-04-28,22.0,17.5
RMG12,2017-04-28,31.0,14.56
RMG12,2017-04-28,41.0,13.3
RMG12,2017-04-28,41.0,13.43
RMG12,2017-04-28,100.0,13.46
RMG12,2017-04-28,150.0,13.64
RMG12,2017-04-28,200.0,13.42
RMG12,2017-04-28,250.0,13.4
RMG12,2017-04-28,300.0,13.43
RMG12,2017-04-28,350.0,13.39
RMG12,2017-04-28,400.0,13.36
RMG12,2017-04-28,450.0,13.41
RMG12,2017-04-28,500.0,13.48
RMG12,2017-04-28,550.0,13.39
RMG12,2017-04-28,600.0,13.32
RMG12,2017-04-28,650.0,13.3
RMG12,2017-04-28,700.0,13.14
RMG12,2017-04-28,750.0,12.5
RMG12,2017-04-28,800.0,12.45
RMG12,2017-04-28,870.0,12.5
RMG12,2017-04-28,900.0,11.66
RMG12,2017-04-28,950.0,7.82
RMG12,2017-04-28,1000.0,7.55
RMG12,2017-04-28,1026.0,5.5
RMG12,2017-04-28,1030.0,4.76
RMG12,2017-04-28,1040.0,3.64
RMG12,2017-04-28,1050.0,3.66
RMG12,2017-04-28,1060.0,4.04
RMG12,2017-04-28,1070.0,5.45
RMG12,2017-04-28,1080.0,5.84
RMG12,2017-04-28,1100.0,7.26
RMG12,2017-04-28,1150.0,9.62
RMG12,2017-04-28,1200.0,10.24
RMG12,2017-04-28,1250.0,10.6
RMG12,2017-04-28,1300.0,11.5
RMG12,2017-04-28,1350.0,11.75
RMG12,2017-04-28,1400.0,12.57
RMG12,2017-04-28,1450.0,13.08
RMG12,2017-04-28,1500.0,13.18
RMG12,2017-04-28,1550.0,13.31
RMG12,2017-04-28,1600.0,13.41
RMG12,2017-04-28,1650.0,13.49
RMG12,2017-04-28,1700.0,13.55
RMG12,2017-04-28,1750.0,13.71
RMG12,2017-04-28,1800.0,13.52
RMG12,2017-04-28,1850.0,13.55
RMG12,2017-04-28,1900.0,13.31
RMG12,2017-04-28,1950.0,13.31
RMG12,2017-04-28,2000.0,13.25
RMG12,2017-04-28,2050.0,12.91
RMG12,2017-04-28,2100.0,12.75
RMG12,2017-04-28,2150.0,12.93
RMG12,2017-04-28,2200.0,12.71
RMG12,2017-04-28,2250.0,12.55
RMG12,2017-04-28,2300.0,12.51
RMG12,2017-04-28,2350.0,12.35
RMG12,2017-04-28,2400.0,12.31
RMG12,2017-04-28,2450.0,12.21
RMG12,2017-04-28,2500.0,12.41
RMG12,2017-04-28,2550.0,12.31
RMG12,2017-04-28,2600.0,12.24
RMG12,2017-04-28,2650.0,12.3
RMG12,2017-04-28,2700.0,12.4
RMG12,2017-04-28,2750.0,12.37
RMG12,2017-04-28,2800.0,12.17
RMG12,2017-04-28,2850.0,12.13
RMG12,2017-04-28,2900.0,12.23
RMG12,2017-04-28,2950.0,12.29
RMG12,2017-04-28,3000.0,12.34
RMG12,2017-04-28,3050.0,12.11
RMG12,2017-04-28,3100.0,12.16
RMG12,2017-04-28,3150.0,11.61
RMG12,2017-04-28,3200.0,11.55
RMG12,2017-04-28,3250.0,11.39
RMG12,2017-04-28,3300.0,11.4
RMG12,2017-04-28,3350.0,11.25
RMG12,2017-04-28,3400.0,11.23
RMG12,2017-04-28,3450.0,11.21
RMG12,2017-04-28,3500.0,10.35
RMG12,2017-04-28,3550.0,10.15
RMG12,2017-04-28,3600.0,10.11
RMG12,2017-04-28,3650.0,10.01
RMG12,2017-04-28,3700.0,9.95
RMG12,2017-04-28,3750.0,9.85
RMG12,2017-04-28,3800.0,9.65
RMG12,2017-04-28,3850.0,9.55
RMG12,2017-04-28,3900.0,8.9
RMG12,2017-04-28,3950.0,8.52
RMG12,2017-04-28,4000.0,7.56
RMG12,2017-04-28,4050.0,7.3
RMG12,2017-04-28,4100.0,6.9
RMG12,2017-04-28,4126.0,5.5
RMG12,2017-04-28,4130.0,4.5
RMG12,2017-04-28,4160.0,3.2
RMG12,2017-04-28,4190.0,2.0
RMG12,2017-04-28,4220.0,1.5
RMG12,2017-04-28,4250.0,1.0
RMG12,2017-04-28,4280.0,0.0
RMG12,2017-04-28,4310.0,-0.3
RMG12,2017-04-28,4340.0,-0.2
RMG12,2017-04-28,4370.0,-0.2
RMG12,2017-04-28,4400.0,0.0
RMG12,2017-04-28,4430.0,0.5
RMG12,2017-04-28,4460.0,0.2
RMG12,2017-04-28,4490.0,-0.2
RMG12,2017-04-28,4520.0,-0.1
RMG12,2017-04-28,4550.0,1.1
RMG12,2017-04-28,4580.0,2.2
RMG12,2017-04-28,4610.0,3.0
RMG12,2017-04-28,4640.0,3.7
RMG12,2017-04-28,4641.0,5.5
RMG12,2017-04-28,4650.0,6.64
RMG12,2017-04-28,4670.0,4.5
RMG12,2017-04-28,4700.0,7.49
RMG12,2017-04-28,4750.0,7.75
RMG12,2017-04-28,4800.0,8.4
RMG12,2017-04-28,4850.0,8.35
RMG12,2017-04-28,4900.0,8.55
RMG12,2017-04-28,4950.0,8.3
RMG12,2017-04-28,5000.0,8.26
RMG12,2017-04-28,5050.0,8.16
RMG12,2017-04-28,5100.0,8.06
RMG12,2017-04-28,5150.0,8.11
RMG12,2017-04-28,5200.0,7.63
RMG12,2017-04-28,5250.0,7.53
RMG12,2017-04-28,5300.0,7.03
RMG12,2017-04-28,5320.0,5.52
RMG12,2017-04-28,5325.0,4.52
RMG12,2017-04-28,5350.0,3.02
RMG12,2017-04-28,5375.0,2.12
RMG12,2017-04-28,5400.0,0.52
RMG12,2017-04-28,5425.0,-0.98
RMG12,2017-04-28,5450.0,-2.88
RMG12,2017-04-28,5475.0,-2.98
RMG12,2017-04-28,5500.0,-3.58
RMG12,2017-04-28,5525.0,-4.08
RMG12,2017-04-28,5550.0,-3.98
RMG12,2017-04-28,5575.0,-4.18
RMG12,2017-04-28,5600.0,-4.18
RMG12,2017-04-28,5625.0,-4.48
RMG12,2017-04-28,5650.0,-7.08
RMG12,2017-04-28,5675.0,-8.48
RMG12,2017-04-28,5700.0,-8.68
RMG12,2017-04-28,5725.0,-8.08
RMG12,2017-04-28,5750.0,-7.48
RMG12,2017-04-28,5775.0,-5.68
RMG12,2017-04-28,5800.0,-4.98
RMG12,2017-04-28,5825.0,-4.48
RMG12,2017-04-28,5850.0,-4.38
RMG12,2017-04-28,5875.0,-3.08
RMG12,2017-04-28,5900.0,-2.48
RMG12,2017-04-28,5925.0,-1.48
RMG12,2017-04-28,5950.0,0.02
RMG12,2017-04-28,5975.0,1.52
RMG12,2017-04-28,6000.0,2.02
RMG12,2017-04-28,6025.0,3.32
RMG12,2017-04-28,6040.0,4.52
RMG12,2017-04-28,6047.0,5.52
RMG12,2017-04-28,6060.0,6.76
RMG12,2017-04-28,6100.0,8.8
RMG12,2017-04-28,6150.0,9.2
RMG12,2017-04-28,6200.0,9.86
RMG12,2017-04-28,6250.0,9.54
RMG12,2017-04-28,6300.0,9.56
RMG12,2017-04-28,6365.0,12.85
RMG12,2017-04-28,6400.0,12.25
RMG12,2017-04-28,6450.0,12.65
RMG12,2017-04-28,6500.0,12.49
RMG12,2017-04-28,6550.0,12.41
RMG12,2017-04-28,6600.0,12.78
RMG12,2017-04-28,6650.0,12.85
RMG12,2017-04-28,6700.0,12.45
RMG12,2017-04-28,6750.0,12.25
RMG12,2017-04-28,6800.0,12.15
RMG12,2017-04-28,6850.0,12.05
RMG12,2017-04-28,6900.0,11.75
RMG12,2017-04-28,6950.0,11.02
RMG12,2017-04-28,7000.0,11.22
RMG12,2017-04-28,7050.0,11.25
RMG12,2017-04-28,7100.0,11.2
RMG12,2017-04-28,7150.0,11.07
RMG12,2017-04-28,7200.0,11.51
RMG12,2017-04-28,7250.0,11.55
RMG12,2017-04-28,7300.0,12.25
RMG12,2017-04-28,7318.0,12.73
RMG12,2017-04-28,7318.0,13.04
RMG12,2017-04-28,7350.0,12.7
RMG12,2017-04-28,7400.0,12.4
RMG12,2017-04-28,7437.0,12.75
RMG12,2017-04-28,7440.0,14.12
RMG12,2017-04-28,7443.0,14.12
RMG12,2017-04-28,7446.0,13.5
RMG12,2017-04-28,7470.0,14.4
RMG12,2017-04-28,7500.0,14.25
RMG12,2017-04-28,7544.0,14.25
RMG12,2017-04-28,7544.0,14.37
RMG12,2017-04-28,7600.0,14.25
RMG12,2017-04-28,7650.0,14.2
RMG12,2017-04-28,7700.0,14.26
RMG12,2017-04-28,7744.0,14.1
RMG12,2017-04-28,7744.0,14.26
RMG12,2018-05-02,0.0,14.04
RMG12,2018-05-02,0.0,13.93
RMG12,2018-05-02,10.0,14.52
RMG12,2018-05-02,18.0,17.45
RMG12,2018-05-02,22.0,17.5
RMG12,2018-05-02,31.0,14.5
RMG12,2018-05-02,41.0,13.3
RMG12,2018-05-02,41.0,13.42
RMG12,2018-05-02,50.0,13.37
RMG12,2018-05-02,100.0,13.45
RMG12,2018-05-02,150.0,13.6
RMG12,2018-05-02,200.0,13.39
RMG12,2018-05-02,250.0,13.36
RMG12,2018-05-02,300.0,13.4
RMG12,2018-05-02,350.0,13.43
RMG12,2018-05-02,400.0,13.33
RMG12,2018-05-02,450.0,13.4
RMG12,2018-05-02,500.0,13.5
RMG12,2018-05-02,550.0,13.34
RMG12,2018-05-02,600.0,13.28
RMG12,2018-05-02,650.0,13.3
RMG12,2018-05-02,700.0,13.06
RMG12,2018-05-02,750.0,12.46
RMG12,2018-05-02,800.0,12.39
RMG12,2018-05-02,850.0,12.44
RMG12,2018-05-02,868.0,12.02
RMG12,2018-05-02,880.0,11.7
RMG12,2018-05-02,900.0,11.5
RMG12,2018-05-02,950.0,8.04
RMG12,2018-05-02,1000.0,7.45
RMG12,2018-05-02,1020.0,5.6
RMG12,2018-05-02,1040.0,3.48
RMG12,2018-05-02,1050.0,3.62
RMG12,2018-05-02,1060.0,4.14
RMG12,2018-05-02,1070.0,5.5
RMG12,2018-05-02,1080.0,5.9
RMG12,2018-05-02,1100.0,7.32
RMG12,2018-05-02,1130.0,8.8
RMG12,2018-05-02,1160.0,9.66
RMG12,2018-05-02,1200.0,10.22
RMG12,2018-05-02,1250.0,10.56
RMG12,2018-05-02,1300.0,11.46
RMG12,2018-05-02,1350.0,11.7
RMG12,2018-05-02,1400.0,12.49
RMG12,2018-05-02,1450.0,13.09
RMG12,2018-05-02,1500.0,13.2
RMG12,2018-05-02,1550.0,13.22
RMG12,2018-05-02,1600.0,13.36
RMG12,2018-05-02,1650.0,13.48
RMG12,2018-05-02,1700.0,13.5
RMG12,2018-05-02,1750.0,13.64
RMG12,2018-05-02,1800.0,13.46
RMG12,2018-05-02,1850.0,13.5
RMG12,2018-05-02,1900.0,13.28
RMG12,2018-05-02,1950.0,13.24
RMG12,2018-05-02,2000.0,13.23
RMG12,2018-05-02,2050.0,12.86
RMG12,2018-05-02,2100.0,12.7
RMG12,2018-05-02,2150.0,12.84
RMG12,2018-05-02,2200.0,12.74
RMG12,2018-05-02,2250.0,12.54
RMG12,2018-05-02,2300.0,12.43
RMG12,2018-05-02,2350.0,12.28
RMG12,2018-05-02,2400.0,12.26
RMG12,2018-05-02,2450.0,12.2
RMG12,2018-05-02,2500.0,12.38
RMG12,2018-05-02,2550.0,12.25
RMG12,2018-05-02,2600.0,12.22
RMG12,2018-05-02,2650.0,12.24
RMG12,2018-05-02,2700.0,12.42
RMG12,2018-05-02,2750.0,12.26
RMG12,2018-05-02,2800.0,12.2
RMG12,2018-05-02,2850.0,12.1
RMG12,2018-05-02,2900.0,12.22
RMG12,2018-05-02,2950.0,12.3
RMG12,2018-05-02,3000.0,12.35
RMG12,2018-05-02,3050.0,12.02
RMG12,2018-05-02,3100.0,12.12
RMG12,2018-05-02,3150.0,11.55
RMG12,2018-05-02,3200.0,11.48
RMG12,2018-05-02,3250.0,11.34
RMG12,2018-05-02,3300.0,11.35
RMG12,2018-05-02,3350.0,11.22
RMG12,2018-05-02,3400.0,11.18
RMG12,2018-05-02,3450.0,11.19
RMG12,2018-05-02,3500.0,10.38
RMG12,2018-05-02,3550.0,10.15
RMG12,2018-05-02,3600.0,10.1
RMG12,2018-05-02,3650.0,10.05
RMG12,2018-05-02,3700.0,9.86
RMG12,2018-05-02,3750.0,9.7
RMG12,2018-05-02,3800.0,9.54
RMG12,2018-05-02,3850.0,9.46
RMG12,2018-05-02,3900.0,9.26
RMG12,2018-05-02,3950.0,8.78
RMG12,2018-05-02,4000.0,8.18
RMG12,2018-05-02,4050.0,7.86
RMG12,2018-05-02,4100.0,6.76
RMG12,2018-05-02,4106.0,5.23
RMG12,2018-05-02,4120.0,4.23
RMG12,2018-05-02,4140.0,3.93
RMG12,2018-05-02,4155.0,3.53
RMG12,2018-05-02,4170.0,3.18
RMG12,2018-05-02,4180.0,3.03
RMG12,2018-05-02,4200.0,1.93
RMG12,2018-05-02,4220.0,2.23
RMG12,2018-05-02,4240.0,2.43
RMG12,2018-05-02,4250.0,2.63
RMG12,2018-05-02,4270.0,3.33
RMG12,2018-05-02,4290.0,2.73
RMG12,2018-05-02,4300.0,2.03
RMG12,2018-05-02,4315.0,1.93
RMG12,2018-05-02,4330.0,1.23
RMG12,2018-05-02,4350.0,0.83
RMG12,2018-05-02,4370.0,0.97
RMG12,2018-05-02,4380.0,0.87
RMG12,2018-05-02,4390.0,1.33
RMG12,2018-05-02,4410.0,1.53
RMG12,2018-05-02,4430.0,1.73
RMG12,2018-05-02,4444.0,1.83
RMG12,2018-05-02,4460.0,2.15
RMG12,2018-05-02,4480.0,2.43
RMG12,2018-05-02,4490.0,2.53
RMG12,2018-05-02,4510.0,2.68
RMG12,2018-05-02,4520.0,2.95
RMG12,2018-05-02,4540.0,3.23
RMG12,2018-05-02,4560.0,3.53
RMG12,2018-05-02,4570.0,3.73
RMG12,2018-05-02,4590.0,4.53
RMG12,2018-05-02,4606.0,5.23
RMG12,2018-05-02,4610.0,6.46
RMG12,2018-05-02,4650.0,6.78
RMG12,2018-05-02,4700.0,7.84
RMG12,2018-05-02,4750.0,7.92
RMG12,2018-05-02,4800.0,8.52
RMG12,2018-05-02,4850.0,8.44
RMG12,2018-05-02,4900.0,8.66
RMG12,2018-05-02,4950.0,8.54
RMG12,2018-05-02,5000.0,8.64
RMG12,2018-05-02,5050.0,8.28
RMG12,2018-05-02,5100.0,8.26
RMG12,2018-05-02,5150.0,8.28
RMG12,2018-05-02,5200.0,8.16
RMG12,2018-05-02,5250.0,7.66
RMG12,2018-05-02,5300.0,7.46
RMG12,2018-05-02,5350.0,7.07
RMG12,2018-05-02,5370.0,6.48
RMG12,2018-05-02,5375.0,5.21
RMG12,2018-05-02,5390.0,4.21
RMG12,2018-05-02,5410.0,3.56
RMG12,2018-05-02,5430.0,2.47
RMG12,2018-05-02,5450.0,2.18
RMG12,2018-05-02,5460.0,1.95
RMG12,2018-05-02,5480.0,1.91
RMG12,2018-05-02,5500.0,1.89
RMG12,2018-05-02,5520.0,3.16
RMG12,2018-05-02,5540.0,2.82
RMG12,2018-05-02,5560.0,1.59
RMG12,2018-05-02,5580.0,2.44
RMG12,2018-05-02,5600.0,3.59
RMG12,2018-05-02,5610.0,4.21
RMG12,2018-05-02,5630.0,3.61
RMG12,2018-05-02,5650.0,2.45
RMG12,2018-05-02,5670.0,0.67
RMG12,2018-05-02,5680.0,-0.99
RMG12,2018-05-02,5700.0,-2.49
RMG12,2018-05-02,5720.0,-2.95
RMG12,2018-05-02,5740.0,-4.69
RMG12,2018-05-02,5760.0,-5.19
RMG12,2018-05-02,5780.0,-5.54
RMG12,2018-05-02,5800.0,-5.84
RMG12,2018-05-02,5815.0,-5.56
RMG12,2018-05-02,5830.0,-5.94
RMG12,2018-05-02,5850.0,-6.19
RMG12,2018-05-02,5870.0,-6.12
RMG12,2018-05-02,5890.0,-5.57
RMG12,2018-05-02,5900.0,-5.99
RMG12,2018-05-02,5920.0,-5.51
RMG12,2018-05-02,5950.0,-5.84
RMG12,2018-05-02,5960.0,-5.7
RMG12,2018-05-02,5980.0,-4.79
RMG12,2018-05-02,5999.0,-4.59
RMG12,2018-05-02,6020.0,-3.62
RMG12,2018-05-02,6040.0,-1.56
RMG12,2018-05-02,6050.0,1.85
RMG12,2018-05-02,6080.0,3.69
RMG12,2018-05-02,6110.0,5.21
RMG12,2018-05-02,6114.0,6.68
RMG12,2018-05-02,6120.0,7.26
RMG12,2018-05-02,6150.0,8.86
RMG12,2018-05-02,6200.0,9.26
RMG12,2018-05-02,6250.0,9.84
RMG12,2018-05-02,6300.0,10.4
RMG12,2018-05-02,6350.0,11.3
RMG12,2018-05-02,6360.0,12.75
RMG12,2018-05-02,6400.0,12.28
RMG12,2018-05-02,6450.0,12.58
RMG12,2018-05-02,6500.0,12.5
RMG12,2018-05-02,6550.0,12.68
RMG12,2018-05-02,6600.0,12.8
RMG12,2018-05-02,6650.0,12.8
RMG12,2018-05-02,6700.0,12.46
RMG12,2018-05-02,6750.0,12.26
RMG12,2018-05-02,6800.0,12.15
RMG12,2018-05-02,6850.0,12.01
RMG12,2018-05-02,6900.0,11.67
RMG12,2018-05-02,6950.0,11.08
RMG12,2018-05-02,7000.0,11.26
RMG12,2018-05-02,7050.0,11.06
RMG12,2018-05-02,7100.0,11.18
RMG12,2018-05-02,7150.0,11.17
RMG12,2018-05-02,7200.0,11.4
RMG12,2018-05-02,7250.0,11.5
RMG12,2018-05-02,7300.0,12.2
RMG12,2018-05-02,7318.0,12.73
RMG12,2018-05-02,7318.0,13.04
RMG12,2018-05-02,7350.0,12.72
RMG12,2018-05-02,7400.0,12.36
RMG12,2018-05-02,7437.0,12.7
