transect,year,x,z,z0,dz
RMP3,2011,4020.0,-14.64,-3.7715476190476194,-10.86845238095238
RMP3,2011,4030.0,-14.64,-3.7041666666666666,-10.935833333333335
RMP3,2011,4040.0,-14.306666666666667,-3.517738095238095,-10.78892857142857
RMP3,2011,4050.0,-13.973333333333334,-3.331309523809524,-10.64202380952381
RMP3,2011,4060.0,-13.64,-3.1448809523809524,-10.495119047619049
RMP3,2011,4070.0,-13.306666666666667,-2.959702380952381,-10.346964285714286
RMP3,2011,4080.0,-12.973333333333334,-2.807261904761905,-10.16607142857143
RMP3,2011,4090.0,-12.64,-2.6548214285714287,-9.985178571428571
RMP3,2011,4100.0,-11.06857142857143,-2.192857142857143,-8.875714285714286
RMP3,2011,4110.0,-9.497142857142858,-1.7960714285714288,-7.70107142857143
RMP3,2011,4120.0,-7.925714285714286,-1.3992857142857142,-6.526428571428572
RMP3,2011,4130.0,-6.354285714285715,-1.0000000000000002,-5.354285714285715
RMP3,2011,4140.0,-4.782857142857144,-0.6007142857142858,-4.182142857142858
RMP3,2011,4150.0,-3.2114285714285717,-0.18535714285714278,-3.026071428571429
RMP3,2011,4160.0,-1.64,0.22999999999999998,-1.8699999999999999
RMP3,2011,4170.0,-1.14,0.37750000000000017,-1.5175
RMP3,2011,4180.0,-0.6399999999999999,0.525,-1.165
RMP3,2011,4190.0,-0.1399999999999999,0.6742857142857144,-0.8142857142857143
RMP3,2011,4200.0,0.36,0.8235714285714285,-0.4635714285714285
RMP3,2011,4210.0,1.1292307692307693,1.0740934065934065,0.0551373626373628
RMP3,2011,4220.0,1.8984615384615386,1.3246153846153847,0.5738461538461539
RMP3,2011,4230.0,2.7916666666666665,1.6061309523809522,1.1855357142857144
RMP3,2011,4240.0,3.8708333333333336,1.9341369047619046,1.936696428571429
RMP3,2011,4250.0,4.95,2.2654761904761904,2.6845238095238098
RMP3,2011,4260.0,5.336666666666667,2.4475992063492065,2.8890674603174604
RMP3,2011,4270.0,5.723333333333334,2.629722222222222,3.0936111111111115
RMP3,2011,4280.0,6.11,2.8029166666666665,3.307083333333334
RMP3,2011,4290.0,6.171666666666667,2.894861111111111,3.2768055555555557
RMP3,2011,4300.0,6.233333333333333,2.9868055555555557,3.2465277777777777
RMP3,2011,4310.0,6.295,3.072916666666667,3.222083333333333
RMP3,2011,4320.0,6.356666666666667,3.159027777777778,3.197638888888889
RMP3,2011,4330.0,6.418333333333334,3.491011904761905,2.927321428571429
RMP3,2011,4340.0,6.48,3.8990476190476193,2.580952380952381
RMP3,2011,4350.0,6.528333333333333,4.30375,2.2245833333333334
RMP3,2011,4360.0,6.576666666666667,4.429583333333333,2.1470833333333337
RMP3,2011,4370.0,6.625,4.570833333333333,2.054166666666667
RMP3,2011,4380.0,6.673333333333333,4.712083333333333,1.9612499999999997
RMP3,2011,4390.0,6.721666666666667,4.795,1.9266666666666667
RMP3,2011,4400.0,6.77,4.877916666666667,1.892083333333333
RMP3,2011,4410.0,6.675,5.085964912280701,1.5890350877192985
RMP3,2011,4420.0,6.58,5.334254385964913,1.245745614035087
RMP3,2011,4430.0,6.484999999999999,5.57421052631579,0.9107894736842095
RMP3,2011,4440.0,6.39,5.814166666666667,0.5758333333333328
RMP3,2011,4450.0,6.295,5.809166666666666,0.4858333333333338
RMP3,2011,4460.0,6.2,5.804166666666667,0.39583333333333304
RMP3,2011,4470.0,6.225,5.829166666666667,0.39583333333333304
RMP3,2011,4480.0,6.25,5.854166666666667,0.39583333333333304
RMP3,2011,4490.0,6.275,5.879583333333334,0.39541666666666675
RMP3,2011,4500.0,6.3,5.905,0.3949999999999996
RMP3,2011,4510.0,6.324999999999999,5.88875,0.43624999999999936
RMP3,2011,4520.0,6.35,5.8725000000000005,0.47749999999999915
RMP3,2011,4530.0,6.191666666666666,5.810416666666667,0.38124999999999964
RMP3,2011,4540.0,6.033333333333333,5.748333333333333,0.28500000000000014
RMP3,2011,4550.0,5.875,5.68625,0.18874999999999975
RMP3,2011,4560.0,5.716666666666667,5.6241666666666665,0.09250000000000025
RMP3,2011,4570.0,5.558333333333334,5.55375,0.004583333333333606
RMP3,2011,4580.0,5.4,5.483333333333333,-0.08333333333333304
RMP3,2011,4590.0,5.433333333333334,5.460833333333333,-0.027499999999999858
RMP3,2011,4600.0,5.466666666666667,5.4383333333333335,0.02833333333333332
RMP3,2011,4610.0,5.5,5.43,0.07000000000000028
RMP3,2011,4620.0,5.533333333333333,5.421666666666667,0.11166666666666636
RMP3,2011,4630.0,5.566666666666666,5.4225,0.1441666666666661
RMP3,2011,4640.0,5.6,5.423333333333333,0.17666666666666675
RMP3,2011,4650.0,5.583333333333333,5.411666666666667,0.17166666666666597
RMP3,2011,4660.0,5.566666666666666,5.4,0.16666666666666607
RMP3,2011,4670.0,5.55,5.402083333333334,0.14791666666666625
RMP3,2011,4680.0,5.533333333333333,5.404166666666667,0.12916666666666643
RMP3,2011,4690.0,5.516666666666667,5.41375,0.10291666666666632
RMP3,2011,4700.0,5.5,5.423333333333334,0.07666666666666622
RMP3,2011,4710.0,5.466666666666667,5.428750000000001,0.03791666666666593
RMP3,2011,4720.0,5.433333333333334,5.434166666666667,-0.0008333333333334636
RMP3,2011,4730.0,5.4,5.41375,-0.013749999999999929
RMP3,2011,4740.0,5.366666666666666,5.3933333333333335,-0.026666666666667282
RMP3,2011,4750.0,5.333333333333333,5.40625,-0.07291666666666696
RMP3,2011,4760.0,5.3,5.4191666666666665,-0.11916666666666664
RMP3,2011,4770.0,5.33,5.447916666666667,-0.11791666666666689
RMP3,2011,4780.0,5.36,5.476666666666667,-0.11666666666666625
RMP3,2011,4790.0,5.390000000000001,5.487500000000001,-0.09750000000000014
RMP3,2011,4800.0,5.42,5.498333333333333,-0.07833333333333314
RMP3,2011,4810.0,5.45,5.502083333333333,-0.05208333333333304
RMP3,2011,4820.0,5.48,5.505833333333333,-0.02583333333333293
RMP3,2011,4830.0,5.5,5.507083333333334,-0.0070833333333339965
RMP3,2011,4840.0,5.5200000000000005,5.508333333333334,0.011666666666666714
RMP3,2011,4850.0,5.54,5.524583333333333,0.015416666666666856
RMP3,2011,4860.0,5.56,5.5408333333333335,0.01916666666666611
RMP3,2011,4870.0,5.58,5.557083333333334,0.022916666666666252
RMP3,2011,4880.0,5.6,5.573333333333333,0.026666666666666394
RMP3,2011,4890.0,5.616666666666666,5.588749999999999,0.027916666666667034
RMP3,2011,4900.0,5.633333333333333,5.604166666666666,0.029166666666666785
RMP3,2011,4910.0,5.65,5.61625,0.03375000000000039
RMP3,2011,4920.0,5.666666666666667,5.628333333333334,0.03833333333333311
RMP3,2011,4930.0,5.683333333333334,5.625,0.05833333333333357
RMP3,2011,4940.0,5.7,5.621666666666667,0.07833333333333314
RMP3,2011,4950.0,5.6850000000000005,5.610416666666667,0.07458333333333389
RMP3,2011,4960.0,5.67,5.599166666666667,0.07083333333333286
RMP3,2011,4970.0,5.655,5.592083333333333,0.06291666666666718
RMP3,2011,4980.0,5.640000000000001,5.585,0.055000000000000604
RMP3,2011,4990.0,5.625,5.560625,0.06437500000000007
RMP3,2011,5000.0,5.61,5.53625,0.07375000000000043
RMP3,2011,5010.0,5.575,5.506875,0.06812500000000021
RMP3,2011,5020.0,5.54,5.4775,0.0625
RMP3,2011,5030.0,5.505000000000001,5.450833333333334,0.05416666666666714
RMP3,2011,5040.0,5.470000000000001,5.424166666666666,0.04583333333333428
RMP3,2011,5050.0,5.4350000000000005,5.4,0.03500000000000014
RMP3,2011,5060.0,5.4,5.3758333333333335,0.02416666666666689
RMP3,2011,5070.0,5.366666666666667,5.352083333333334,0.014583333333333393
RMP3,2011,5080.0,5.333333333333334,5.328333333333333,0.005000000000000782
RMP3,2011,5090.0,5.300000000000001,5.323333333333333,-0.02333333333333254
RMP3,2011,5100.0,5.266666666666667,5.318333333333333,-0.05166666666666675
RMP3,2011,5110.0,5.233333333333333,5.329166666666667,-0.09583333333333321
RMP3,2011,5120.0,5.2,5.34,-0.13999999999999968
RMP3,2011,5130.0,5.220000000000001,5.364166666666667,-0.1441666666666661
RMP3,2011,5140.0,5.24,5.388333333333334,-0.14833333333333343
RMP3,2011,5150.0,5.26,5.413333333333333,-0.15333333333333332
RMP3,2011,5160.0,5.28,5.4383333333333335,-0.15833333333333321
RMP3,2011,5170.0,5.300000000000001,5.4625,-0.16249999999999964
RMP3,2011,5180.0,5.32,5.486666666666666,-0.16666666666666607
RMP3,2011,5190.0,5.303333333333334,5.501666666666667,-0.19833333333333325
RMP3,2011,5200.0,5.286666666666667,5.516666666666667,-0.22999999999999954
RMP3,2011,5210.0,5.27,5.503333333333333,-0.2333333333333334
RMP3,2011,5220.0,5.253333333333333,5.49,-0.23666666666666725
RMP3,2011,5230.0,5.236666666666666,5.455416666666666,-0.21875
RMP3,2011,5240.0,5.22,5.420833333333333,-0.20083333333333364
RMP3,2011,5250.0,5.233333333333333,5.39375,-0.16041666666666643
RMP3,2011,5260.0,5.246666666666666,5.366666666666666,-0.1200000000000001
RMP3,2011,5270.0,5.26,5.30125,-0.04124999999999979
RMP3,2011,5280.0,5.273333333333333,5.235833333333334,0.037499999999999645
RMP3,2011,5290.0,5.286666666666666,5.1425,0.1441666666666661
RMP3,2011,5300.0,5.3,5.049166666666666,0.25083333333333346
RMP3,2011,5310.0,5.109999999999999,4.904999999999999,0.20500000000000007
RMP3,2011,5320.0,4.92,4.760833333333333,0.15916666666666668
RMP3,2011,5330.0,4.73,4.675833333333333,0.05416666666666714
RMP3,2011,5340.0,4.54,4.590833333333333,-0.050833333333333286
RMP3,2011,5350.0,4.35,4.560416666666667,-0.21041666666666714
RMP3,2011,5360.0,4.16,4.53,-0.3700000000000001
RMP3,2011,5370.0,4.225,4.5633333333333335,-0.3383333333333338
RMP3,2011,5380.0,4.29,4.596666666666667,-0.30666666666666664
RMP3,2011,5390.0,4.355,4.638333333333334,-0.2833333333333332
RMP3,2011,5400.0,4.42,4.68,-0.2599999999999998
RMP3,2011,5410.0,4.484999999999999,4.716666666666667,-0.23166666666666735
RMP3,2011,5420.0,4.55,4.753333333333334,-0.20333333333333403
RMP3,2011,5430.0,4.6066666666666665,4.787916666666667,-0.18125000000000036
RMP3,2011,5440.0,4.663333333333333,4.8225,-0.15916666666666668
RMP3,2011,5450.0,4.72,4.867916666666667,-0.14791666666666714
RMP3,2011,5460.0,4.776666666666666,4.913333333333333,-0.13666666666666671
RMP3,2011,5470.0,4.833333333333333,4.967499999999999,-0.13416666666666632
RMP3,2011,5480.0,4.89,5.0216666666666665,-0.13166666666666682
RMP3,2011,5490.0,4.941666666666666,5.074583333333333,-0.13291666666666657
RMP3,2011,5500.0,4.993333333333333,5.1274999999999995,-0.13416666666666632
RMP3,2011,5510.0,5.045,5.17,-0.125
RMP3,2011,5520.0,5.096666666666667,5.2125,-0.11583333333333368
RMP3,2011,5530.0,5.148333333333333,5.255416666666667,-0.10708333333333364
RMP3,2011,5540.0,5.2,5.298333333333334,-0.0983333333333336
RMP3,2011,5550.0,5.266666666666667,5.345,-0.07833333333333314
RMP3,2011,5560.0,5.333333333333333,5.391666666666667,-0.05833333333333357
RMP3,2011,5570.0,5.4,5.43,-0.02999999999999936
RMP3,2011,5580.0,5.466666666666667,5.468333333333334,-0.0016666666666669272
RMP3,2011,5590.0,5.533333333333333,5.4904166666666665,0.042916666666666714
RMP3,2011,5600.0,5.6,5.5125,0.08749999999999947
RMP3,2011,5610.0,5.6033333333333335,5.51875,0.08458333333333368
RMP3,2011,5620.0,5.6066666666666665,5.525,0.08166666666666611
RMP3,2011,5630.0,5.609999999999999,5.5275,0.08249999999999957
RMP3,2011,5640.0,5.613333333333333,5.53,0.08333333333333304
RMP3,2011,5650.0,5.616666666666667,5.535,0.081666666666667
RMP3,2011,5660.0,5.62,5.54,0.08000000000000007
RMP3,2011,5670.0,5.633333333333334,5.5475,0.08583333333333343
RMP3,2011,5680.0,5.6466666666666665,5.555,0.09166666666666679
RMP3,2011,5690.0,5.66,5.565,0.09499999999999975
RMP3,2011,5700.0,5.673333333333334,5.575,0.0983333333333336
RMP3,2011,5710.0,5.6866666666666665,5.58375,0.10291666666666632
RMP3,2011,5720.0,5.7,5.5925,0.10749999999999993
RMP3,2011,5730.0,5.7,5.597916666666666,0.10208333333333375
RMP3,2011,5740.0,5.7,5.6033333333333335,0.09666666666666668
RMP3,2011,5750.0,5.7,5.587083333333334,0.11291666666666611
RMP3,2011,5760.0,5.7,5.570833333333334,0.12916666666666643
RMP3,2011,5770.0,5.7,5.5337499999999995,0.16625000000000068
RMP3,2011,5780.0,5.7,5.496666666666666,0.20333333333333403
RMP3,2011,5790.0,5.62,5.439583333333333,0.1804166666666669
RMP3,2011,5800.0,5.54,5.3825,0.15749999999999975
RMP3,2011,5810.0,5.46,5.3445833333333335,0.1154166666666665
RMP3,2011,5820.0,5.38,5.306666666666667,0.07333333333333325
RMP3,2011,5830.0,5.3,5.285,0.01499999999999968
RMP3,2011,5840.0,5.22,5.263333333333334,-0.04333333333333389
RMP3,2011,5850.0,5.208333333333333,5.25875,-0.050416666666667
RMP3,2011,5860.0,5.196666666666666,5.254166666666666,-0.05750000000000011
RMP3,2011,5870.0,5.1850000000000005,5.2625,-0.07749999999999968
RMP3,2011,5880.0,5.173333333333334,5.270833333333334,-0.09750000000000014
RMP3,2011,5890.0,5.161666666666667,5.2925,-0.13083333333333336
RMP3,2011,5900.0,5.15,5.314166666666667,-0.16416666666666657
RMP3,2011,5910.0,5.186666666666667,5.347916666666666,-0.161249999999999
RMP3,2011,5920.0,5.223333333333334,5.381666666666667,-0.15833333333333321
RMP3,2011,5930.0,5.26,5.400833333333334,-0.14083333333333403
RMP3,2011,5940.0,5.296666666666667,5.42,-0.12333333333333307
RMP3,2011,5950.0,5.333333333333334,5.424166666666666,-0.09083333333333243
RMP3,2011,5960.0,5.37,5.428333333333334,-0.05833333333333357
RMP3,2011,5970.0,5.375,5.4245833333333335,-0.049583333333333535
RMP3,2011,5980.0,5.38,5.420833333333333,-0.0408333333333335
RMP3,2011,5990.0,5.385,5.404166666666667,-0.019166666666666998
RMP3,2011,6000.0,5.390000000000001,5.3875,0.002500000000000391
RMP3,2011,6010.0,5.3950000000000005,5.371666666666667,0.023333333333333428
RMP3,2011,6020.0,5.4,5.355833333333334,0.044166666666666465
RMP3,2011,6030.0,5.3950000000000005,5.3375,0.05750000000000011
RMP3,2011,6040.0,5.390000000000001,5.319166666666667,0.07083333333333375
RMP3,2011,6050.0,5.385,5.31625,0.06874999999999964
RMP3,2011,6060.0,5.38,5.3133333333333335,0.06666666666666643
RMP3,2011,6070.0,5.375,5.315833333333333,0.059166666666667034
RMP3,2011,6080.0,5.37,5.318333333333333,0.05166666666666675
RMP3,2011,6090.0,5.391666666666667,5.327500000000001,0.06416666666666604
RMP3,2011,6100.0,5.413333333333333,5.336666666666667,0.07666666666666622
RMP3,2011,6110.0,5.4350000000000005,5.341666666666667,0.09333333333333371
RMP3,2011,6120.0,5.456666666666667,5.346666666666667,0.11000000000000032
RMP3,2011,6130.0,5.4783333333333335,5.3425,0.13583333333333325
RMP3,2011,6140.0,5.5,5.338333333333334,0.16166666666666618
RMP3,2011,6150.0,5.456666666666667,5.317916666666667,0.13874999999999993
RMP3,2011,6160.0,5.413333333333333,5.2975,0.11583333333333279
RMP3,2011,6170.0,5.37,5.24375,0.12624999999999975
RMP3,2011,6180.0,5.326666666666667,5.19,0.13666666666666671
RMP3,2011,6190.0,5.283333333333333,5.105416666666667,0.1779166666666665
RMP3,2011,6200.0,5.24,5.020833333333334,0.2191666666666663
RMP3,2011,6210.0,5.065,4.903333333333333,0.16166666666666707
RMP3,2011,6220.0,4.890000000000001,4.785833333333334,0.10416666666666696
RMP3,2011,6230.0,4.715,4.691666666666666,0.023333333333333428
RMP3,2011,6240.0,4.54,4.5975,-0.05750000000000011
RMP3,2011,6250.0,4.365,4.5495833333333335,-0.18458333333333332
RMP3,2011,6260.0,4.19,4.501666666666667,-0.31166666666666654
RMP3,2011,6270.0,4.235,4.508750000000001,-0.2737500000000006
RMP3,2011,6280.0,4.28,4.515833333333333,-0.2358333333333329
RMP3,2011,6290.0,4.325,4.537083333333333,-0.21208333333333318
RMP3,2011,6300.0,4.37,4.558333333333334,-0.18833333333333346
RMP3,2011,6310.0,4.415,4.587916666666667,-0.1729166666666666
RMP3,2011,6320.0,4.46,4.6175,-0.15749999999999975
RMP3,2011,6330.0,4.536666666666667,4.655,-0.11833333333333318
RMP3,2011,6340.0,4.613333333333333,4.6925,-0.07916666666666661
RMP3,2011,6350.0,4.6899999999999995,4.72625,-0.03625000000000078
RMP3,2011,6360.0,4.766666666666667,4.76,0.006666666666666821
RMP3,2011,6370.0,4.843333333333334,4.772083333333333,0.07125000000000092
RMP3,2011,6380.0,4.92,4.784166666666667,0.13583333333333325
RMP3,2011,6390.0,4.891666666666667,4.77,0.12166666666666703
RMP3,2011,6400.0,4.863333333333333,4.755833333333333,0.10749999999999993
RMP3,2011,6410.0,4.835,4.735833333333333,0.09916666666666707
RMP3,2011,6420.0,4.806666666666667,4.715833333333333,0.09083333333333332
RMP3,2011,6430.0,4.778333333333333,4.691666666666666,0.08666666666666689
RMP3,2011,6440.0,4.75,4.6675,0.08249999999999957
RMP3,2011,6450.0,4.726666666666667,4.644583333333333,0.08208333333333329
RMP3,2011,6460.0,4.703333333333333,4.621666666666666,0.081666666666667
RMP3,2011,6470.0,4.68,4.615,0.0649999999999995
RMP3,2011,6480.0,4.656666666666667,4.608333333333333,0.04833333333333378
RMP3,2011,6490.0,4.633333333333334,4.62625,0.0070833333333339965
RMP3,2011,6500.0,4.61,4.644166666666667,-0.03416666666666668
RMP3,2011,6510.0,4.668333333333334,4.6825,-0.014166666666666217
RMP3,2011,6520.0,4.726666666666667,4.720833333333333,0.005833333333333357
RMP3,2011,6530.0,4.785,4.747916666666667,0.03708333333333336
RMP3,2011,6540.0,4.843333333333334,4.775,0.06833333333333336
RMP3,2011,6550.0,4.901666666666666,4.78125,0.1204166666666664
RMP3,2011,6560.0,4.96,4.7875,0.17250000000000032
RMP3,2011,6570.0,4.95,4.776666666666667,0.1733333333333329
RMP3,2011,6580.0,4.94,4.765833333333333,0.17416666666666725
RMP3,2011,6590.0,4.93,4.769166666666667,0.16083333333333272
RMP3,2011,6600.0,4.92,4.7725,0.14749999999999996
RMP3,2011,6610.0,4.91,4.785,0.125
RMP3,2011,6620.0,4.9,4.7975,0.10250000000000004
RMP3,2011,6630.0,4.908333333333333,4.814583333333333,0.09375
RMP3,2011,6640.0,4.916666666666667,4.831666666666667,0.08499999999999996
RMP3,2011,6650.0,4.925000000000001,4.827500000000001,0.09750000000000014
RMP3,2011,6660.0,4.933333333333334,4.823333333333333,0.11000000000000032
RMP3,2011,6670.0,4.941666666666666,4.807083333333333,0.1345833333333335
RMP3,2011,6680.0,4.95,4.7908333333333335,0.15916666666666668
RMP3,2011,6690.0,4.908333333333333,4.762083333333333,0.1462500000000002
RMP3,2011,6700.0,4.866666666666667,4.733333333333333,0.13333333333333375
RMP3,2011,6710.0,4.825,4.707916666666667,0.11708333333333343
RMP3,2011,6720.0,4.783333333333333,4.6825,0.10083333333333311
RMP3,2011,6730.0,4.741666666666667,4.657500000000001,0.0841666666666665
RMP3,2011,6740.0,4.7,4.6325,0.0674999999999999
RMP3,2011,6750.0,4.6850000000000005,4.614166666666667,0.07083333333333375
RMP3,2011,6760.0,4.67,4.595833333333333,0.07416666666666671
RMP3,2011,6770.0,4.655,4.595833333333333,0.059166666666667034
RMP3,2011,6780.0,4.640000000000001,4.595833333333333,0.044166666666667354
RMP3,2011,6790.0,4.625,4.616666666666667,0.00833333333333286
RMP3,2011,6800.0,4.61,4.6375,-0.027499999999999858
RMP3,2011,6810.0,4.6450000000000005,4.670833333333333,-0.02583333333333293
RMP3,2011,6820.0,4.680000000000001,4.704166666666667,-0.024166666666666003
RMP3,2011,6830.0,4.715,4.730833333333333,-0.015833333333333144
RMP3,2011,6840.0,4.75,4.7575,-0.007500000000000284
RMP3,2011,6850.0,4.785,4.775833333333333,0.009166666666667211
RMP3,2011,6860.0,4.82,4.794166666666667,0.02583333333333293
RMP3,2011,6870.0,4.841666666666667,4.809166666666667,0.03249999999999975
RMP3,2011,6880.0,4.863333333333333,4.824166666666667,0.03916666666666657
RMP3,2011,6890.0,4.885,4.844166666666667,0.04083333333333261
RMP3,2011,6900.0,4.906666666666667,4.864166666666667,0.042500000000000426
RMP3,2011,6910.0,4.928333333333334,4.895,0.0333333333333341
RMP3,2011,6920.0,4.95,4.925833333333333,0.02416666666666689
RMP3,2011,6930.0,5.006666666666667,4.965416666666667,0.04124999999999979
RMP3,2011,6940.0,5.0633333333333335,5.005000000000001,0.05833333333333268
RMP3,2011,6950.0,5.12,5.045833333333333,0.07416666666666671
RMP3,2011,6960.0,5.176666666666667,5.086666666666667,0.08999999999999986
RMP3,2011,6970.0,5.233333333333333,5.125416666666667,0.10791666666666622
RMP3,2011,6980.0,5.29,5.164166666666667,0.12583333333333346
RMP3,2011,6990.0,5.343333333333334,5.202083333333333,0.14125000000000032
RMP3,2011,7000.0,5.3966666666666665,5.24,0.1566666666666663
RMP3,2011,7010.0,5.45,5.27,0.1800000000000006
RMP3,2011,7020.0,5.503333333333334,5.3,0.20333333333333403
RMP3,2011,7030.0,5.556666666666667,5.315416666666667,0.24124999999999996
RMP3,2011,7040.0,5.61,5.3308333333333335,0.2791666666666668
RMP3,2011,7050.0,5.623333333333334,5.33625,0.28708333333333425
RMP3,2011,7060.0,5.636666666666667,5.341666666666667,0.29499999999999993
RMP3,2011,7070.0,5.65,5.3625,0.28750000000000053
RMP3,2011,7080.0,5.663333333333334,5.383333333333334,0.28000000000000025
RMP3,2011,7090.0,5.676666666666667,5.41,0.2666666666666666
RMP3,2011,7100.0,5.69,5.4366666666666665,0.25333333333333385
RMP3,2011,7110.0,5.6850000000000005,5.45875,0.22625000000000028
RMP3,2011,7120.0,5.680000000000001,5.480833333333334,0.19916666666666671
RMP3,2011,7130.0,5.675000000000001,5.489166666666667,0.18583333333333396
RMP3,2011,7140.0,5.67,5.4975000000000005,0.17249999999999943
RMP3,2011,7150.0,5.665,5.489583333333333,0.175416666666667
RMP3,2011,7160.0,5.66,5.481666666666667,0.1783333333333328
RMP3,2011,7170.0,5.616666666666667,5.464166666666667,0.15249999999999986
RMP3,2011,7180.0,5.573333333333333,5.446666666666667,0.12666666666666604
RMP3,2011,7190.0,5.53,5.425000000000001,0.10499999999999954
RMP3,2011,7200.0,5.486666666666667,5.403333333333334,0.08333333333333304
RMP3,2011,7210.0,5.443333333333333,5.392083333333334,0.051249999999999574
RMP3,2011,7220.0,5.4,5.380833333333333,0.019166666666666998
RMP3,2011,7230.0,5.408333333333333,5.3825,0.02583333333333293
RMP3,2011,7240.0,5.416666666666667,5.384166666666666,0.03250000000000064
RMP3,2011,7250.0,5.425000000000001,5.38375,0.041250000000000675
RMP3,2011,7260.0,5.433333333333334,5.383333333333333,0.05000000000000071
RMP3,2011,7270.0,5.441666666666666,5.37875,0.06291666666666629
RMP3,2011,7280.0,5.45,5.3741666666666665,0.07583333333333364
RMP3,2011,7290.0,5.408333333333333,5.357083333333334,0.051249999999999574
RMP3,2011,7300.0,5.366666666666667,5.34,0.026666666666667282
RMP3,2011,7310.0,5.325,5.324583333333333,0.0004166666666671759
RMP3,2011,7320.0,5.283333333333333,5.309166666666667,-0.02583333333333382
RMP3,2011,7330.0,5.241666666666667,5.296666666666667,-0.054999999999999716
RMP3,2011,7340.0,5.2,5.284166666666667,-0.0841666666666665
RMP3,2011,7350.0,5.216666666666667,5.28625,-0.06958333333333311
RMP3,2011,7360.0,5.233333333333333,5.288333333333334,-0.055000000000000604
RMP3,2011,7370.0,5.25,5.292083333333333,-0.04208333333333325
RMP3,2011,7380.0,5.266666666666667,5.295833333333333,-0.029166666666666785
RMP3,2011,7390.0,5.283333333333333,5.30375,-0.02041666666666675
RMP3,2011,7400.0,5.3,5.3116666666666665,-0.011666666666666714
RMP3,2011,7410.0,5.3533333333333335,5.328749999999999,0.024583333333334068
RMP3,2011,7420.0,5.406666666666666,5.345833333333333,0.06083333333333307
RMP3,2011,7430.0,5.46,5.3575,0.10250000000000004
RMP3,2011,7440.0,5.513333333333334,5.369166666666667,0.144166666666667
RMP3,2011,7450.0,5.566666666666666,5.374583333333334,0.19208333333333272
RMP3,2011,7460.0,5.62,5.38,0.2400000000000002
RMP3,2011,7470.0,5.553333333333334,5.355416666666667,0.19791666666666696
RMP3,2011,7480.0,5.486666666666666,5.3308333333333335,0.15583333333333282
RMP3,2011,7490.0,5.42,5.313750000000001,0.10624999999999929
RMP3,2011,7500.0,5.3533333333333335,5.296666666666667,0.05666666666666664
RMP3,2011,7510.0,5.286666666666666,5.289166666666667,-0.002500000000000391
RMP3,2011,7520.0,5.22,5.281666666666666,-0.061666666666666536
RMP3,2011,7530.0,5.233333333333333,5.2941666666666665,-0.06083333333333307
RMP3,2011,7540.0,5.246666666666666,5.306666666666667,-0.0600000000000005
RMP3,2011,7550.0,5.26,5.322916666666667,-0.06291666666666718
RMP3,2011,7560.0,5.273333333333333,5.339166666666667,-0.06583333333333385
RMP3,2011,7570.0,5.286666666666666,5.35125,-0.0645833333333341
RMP3,2011,7580.0,5.3,5.363333333333333,-0.06333333333333346
RMP3,2011,7590.0,5.285,5.368333333333333,-0.08333333333333304
RMP3,2011,7600.0,5.27,5.373333333333333,-0.1033333333333335
RMP3,2011,7610.0,5.255,5.364583333333333,-0.10958333333333314
RMP3,2011,7620.0,5.24,5.355833333333333,-0.11583333333333279
RMP3,2011,7630.0,5.225,5.3475,-0.1225000000000005
RMP3,2011,7640.0,5.21,5.339166666666666,-0.12916666666666643
RMP3,2011,7650.0,5.206666666666667,5.33375,-0.12708333333333321
RMP3,2011,7660.0,5.203333333333333,5.328333333333333,-0.125
RMP3,2011,7670.0,5.2,5.345000000000001,-0.14500000000000046
RMP3,2011,7680.0,5.196666666666667,5.361666666666666,-0.16499999999999915
RMP3,2011,7690.0,5.193333333333333,5.3933333333333335,-0.20000000000000018
RMP3,2011,7700.0,5.19,5.425000000000001,-0.23500000000000032
RMP3,2011,7710.0,5.278333333333333,5.479583333333333,-0.20124999999999993
RMP3,2011,7720.0,5.366666666666667,5.534166666666667,-0.16749999999999954
RMP3,2011,7730.0,5.455,5.5687500000000005,-0.11375000000000046
RMP3,2011,7740.0,5.543333333333333,5.6033333333333335,-0.0600000000000005
RMP3,2011,7750.0,5.631666666666667,5.618333333333333,0.013333333333333641
RMP3,2011,7760.0,5.72,5.633333333333333,0.08666666666666689
RMP3,2011,7770.0,5.699999999999999,5.62125,0.07874999999999943
RMP3,2011,7780.0,5.68,5.609166666666667,0.07083333333333286
RMP3,2011,7790.0,5.66,5.597916666666666,0.06208333333333371
RMP3,2011,7800.0,5.64,5.586666666666667,0.05333333333333279
RMP3,2011,7810.0,5.619999999999999,5.5725,0.04749999999999943
RMP3,2011,7820.0,5.6,5.558333333333334,0.041666666666666075
RMP3,2011,7830.0,5.583333333333333,5.545,0.03833333333333311
RMP3,2011,7840.0,5.566666666666666,5.531666666666666,0.03500000000000014
RMP3,2011,7850.0,5.55,5.525,0.024999999999999467
RMP3,2011,7860.0,5.533333333333333,5.5183333333333335,0.01499999999999968
RMP3,2011,7870.0,5.516666666666667,5.517083333333334,-0.0004166666666671759
RMP3,2011,7880.0,5.5,5.515833333333333,-0.015833333333333144
RMP3,2011,7890.0,5.506666666666667,5.520416666666667,-0.013749999999999929
RMP3,2011,7900.0,5.513333333333334,5.525,-0.011666666666666714
RMP3,2011,7910.0,5.52,5.52125,-0.0012500000000006395
RMP3,2011,7920.0,5.526666666666666,5.5175,0.009166666666666323
